accountid,year,commulative_bill,reading_jan,usage_jan,bill_jan,penalty_jan,totalbill_jan,reading_feb,usage_feb,bill_feb,penalty_feb,totalbill_feb,reading_mar,usage_mar,bill_mar,penalty_mar,totalbill_mar,reading_apr,usage_apr,bill_apr,penalty_apr,totalbill_apr,reading_may,usage_may,bill_may,penalty_may,totalbill_may,reading_jun,usage_jun,bill_jun,penalty_jun,totalbill_jun,reading_jul,usage_jul,bill_jul,penalty_jul,totalbill_jul,reading_aug,usage_aug,bill_aug,penalty_aug,totalbill_aug,reading_sept,usage_sept,bill_sept,penalty_sept,totalbill_sept,reading_oct,usage_oct,bill_oct,penalty_oct,totalbill_oct,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000000272-01-2021,2021,49.0,4023.0,34.0,67.0,0.0,67.0,4064.0,41.0,88.0,0.0,88.0,4103.0,39.0,82.0,0.0,82.0,4135.0,32.0,61.0,0.0,61.0,4171.0,36.0,73.0,0.0,73.0,4212.0,41.0,88.0,0.0,88.0,4259.0,47.0,106.0,0.0,106.0,4287.0,28.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000273-01-2021,2021,50.0,2587.0,0.0,0.0,0.0,0.0,2587.0,0.0,0.0,0.0,0.0,2591.0,4.0,25.0,0.0,25.0,2611.0,20.0,25.0,0.0,25.0,2619.0,8.0,25.0,0.0,25.0,2636.0,17.0,25.0,0.0,25.0,2642.0,6.0,25.0,0.0,25.0,2660.0,18.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000274-01-2021,2021,46.0,918.0,64.0,157.0,0.0,157.0,973.0,55.0,130.0,0.0,130.0,1057.0,84.0,217.0,0.0,217.0,1174.0,117.0,316.0,0.0,316.0,1351.0,177.0,496.0,0.0,496.0,1479.0,128.0,349.0,0.0,349.0,1534.0,55.0,130.0,0.0,130.0,1561.0,27.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000275-01-2021,2021,103.0,6057.0,45.0,100.0,0.0,100.0,6116.0,59.0,142.0,0.0,142.0,6227.0,111.0,298.0,0.0,298.0,6273.0,46.0,103.0,0.0,103.0,6315.0,42.0,91.0,0.0,91.0,6368.0,53.0,124.0,0.0,124.0,6438.0,70.0,175.0,0.0,175.0,6484.0,46.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000276-01-2021,2021,0.0,4162.0,0.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,0.0,4162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000277-01-2021,2021,0.0,1287.0,0.0,0.0,0.0,0.0,1757.0,470.0,1375.0,0.0,1375.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000278-01-2021,2021,0.0,1331.0,0.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000279-01-2021,2021,0.0,1102.0,0.0,0.0,0.0,0.0,1192.0,90.0,235.0,0.0,235.0,1292.0,100.0,265.0,0.0,265.0,1293.0,1.0,25.0,0.0,25.0,1293.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000280-01-2021,2021,272.0,2818.0,70.0,175.0,0.0,175.0,2853.0,35.0,70.0,0.0,70.0,2894.0,41.0,88.0,0.0,88.0,2919.0,25.0,40.0,0.0,40.0,2956.0,37.0,76.0,0.0,76.0,3126.0,170.0,475.0,0.0,475.0,3220.0,94.0,247.0,0.0,247.0,3224.0,4.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000281-01-2021,2021,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000282-01-2021,2021,316.0,2709.0,0.0,0.0,0.0,0.0,2709.0,0.0,0.0,0.0,0.0,2725.0,16.0,25.0,0.0,25.0,2737.0,12.0,25.0,0.0,25.0,2793.0,56.0,133.0,0.0,133.0,2822.0,29.0,52.0,0.0,52.0,2844.0,22.0,31.0,0.0,31.0,2847.0,3.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000283-01-2021,2021,0.0,1675.0,34.0,67.0,0.0,67.0,1710.0,35.0,70.0,0.0,70.0,1756.0,46.0,103.0,0.0,103.0,1784.0,28.0,49.0,0.0,49.0,1809.0,25.0,40.0,0.0,40.0,1809.0,0.0,0.0,0.0,0.0,1809.0,0.0,0.0,0.0,0.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000284-01-2021,2021,25.0,5240.0,13.0,25.0,0.0,25.0,5251.0,11.0,25.0,0.0,25.0,5263.0,12.0,25.0,0.0,25.0,5271.0,8.0,25.0,0.0,25.0,5286.0,15.0,25.0,0.0,25.0,5299.0,13.0,25.0,0.0,25.0,5332.0,33.0,64.0,0.0,64.0,5338.0,6.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000285-01-2021,2021,85.0,9379.0,57.0,136.0,0.0,136.0,9417.0,38.0,79.0,0.0,79.0,9455.0,38.0,79.0,0.0,79.0,9483.0,28.0,49.0,0.0,49.0,9517.0,34.0,67.0,0.0,67.0,9552.0,35.0,70.0,0.0,70.0,9597.0,45.0,100.0,0.0,100.0,9637.0,40.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000286-01-2021,2021,53.0,391.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,412.0,21.0,28.0,0.0,28.0,425.0,13.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000287-01-2021,2021,361.0,5573.0,162.0,451.0,0.0,451.0,5761.0,188.0,529.0,0.0,529.0,5976.0,215.0,610.0,0.0,610.0,6094.0,118.0,319.0,0.0,319.0,6197.0,103.0,274.0,0.0,274.0,6288.0,91.0,238.0,0.0,238.0,6451.0,163.0,454.0,0.0,454.0,6583.0,132.0,361.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000288-01-2021,2021,70.0,7912.0,35.0,70.0,0.0,70.0,7963.0,51.0,118.0,0.0,118.0,8020.0,57.0,136.0,0.0,136.0,8062.0,42.0,91.0,0.0,91.0,8114.0,52.0,121.0,0.0,121.0,8166.0,52.0,121.0,0.0,121.0,8251.0,85.0,220.0,0.0,220.0,8286.0,35.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000289-01-2021,2021,28.0,4512.0,19.0,25.0,0.0,25.0,4544.0,32.0,61.0,0.0,61.0,4557.0,13.0,25.0,0.0,25.0,4590.0,33.0,64.0,0.0,64.0,4607.0,17.0,25.0,0.0,25.0,4622.0,15.0,25.0,0.0,25.0,4637.0,15.0,25.0,0.0,25.0,4658.0,21.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000290-01-2021,2021,100.0,5966.0,28.0,49.0,0.0,49.0,6013.0,47.0,106.0,0.0,106.0,6029.0,16.0,25.0,0.0,25.0,6042.0,13.0,25.0,0.0,25.0,6059.0,17.0,25.0,0.0,25.0,6069.0,10.0,25.0,0.0,25.0,6080.0,11.0,25.0,0.0,25.0,6085.0,5.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000291-01-2021,2021,0.0,47.0,1.0,25.0,0.0,25.0,50.0,3.0,25.0,0.0,25.0,52.0,2.0,25.0,0.0,25.0,53.0,1.0,25.0,0.0,25.0,53.0,0.0,0.0,0.0,0.0,54.0,1.0,25.0,0.0,25.0,54.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000292-01-2021,2021,25.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,463.0,16.0,25.0,0.0,25.0,480.0,17.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000293-01-2021,2021,284.0,5531.0,82.0,211.0,0.0,211.0,5589.0,58.0,139.0,0.0,139.0,5659.0,70.0,175.0,0.0,175.0,5696.0,37.0,76.0,0.0,76.0,5752.0,56.0,133.0,0.0,133.0,5802.0,50.0,115.0,0.0,115.0,5878.0,76.0,193.0,0.0,193.0,5920.0,42.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000294-01-2021,2021,2416.0,0.0,0.0,0.0,0.0,0.0,1715.0,817.0,2416.0,0.0,2416.0,1715.0,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000295-01-2021,2021,0.0,2473.0,60.0,145.0,0.0,145.0,2511.0,38.0,79.0,0.0,79.0,2562.0,51.0,118.0,0.0,118.0,2600.0,38.0,79.0,0.0,79.0,2640.0,40.0,85.0,0.0,85.0,2680.0,40.0,85.0,0.0,85.0,2717.0,37.0,76.0,0.0,76.0,2750.0,33.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000296-01-2021,2021,0.0,790.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000297-01-2021,2021,128.0,4396.0,46.0,103.0,0.0,103.0,4432.0,36.0,73.0,0.0,73.0,4473.0,41.0,88.0,0.0,88.0,4502.0,29.0,52.0,0.0,52.0,4532.0,30.0,55.0,0.0,55.0,4566.0,34.0,67.0,0.0,67.0,4598.0,32.0,61.0,0.0,61.0,4632.0,34.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000298-01-2021,2021,40.0,67.0,20.0,25.0,0.0,25.0,86.0,19.0,25.0,0.0,25.0,108.0,22.0,31.0,0.0,31.0,124.0,16.0,25.0,0.0,25.0,139.0,15.0,25.0,0.0,25.0,157.0,18.0,25.0,0.0,25.0,181.0,24.0,37.0,0.0,37.0,206.0,25.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000299-01-2021,2021,790.0,4822.0,43.0,94.0,0.0,94.0,4870.0,48.0,109.0,0.0,109.0,4931.0,61.0,148.0,0.0,148.0,4972.0,41.0,88.0,0.0,88.0,5031.0,59.0,142.0,0.0,142.0,5091.0,60.0,145.0,0.0,145.0,5112.0,21.0,28.0,0.0,28.0,5167.0,55.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000300-01-2021,2021,25.0,38.0,3.0,25.0,0.0,25.0,42.0,4.0,25.0,0.0,25.0,51.0,9.0,25.0,0.0,25.0,51.0,0.0,0.0,0.0,0.0,58.0,7.0,25.0,0.0,25.0,60.0,2.0,25.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,64.0,4.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000301-01-2021,2021,25.0,5533.0,24.0,37.0,0.0,37.0,5553.0,20.0,25.0,0.0,25.0,5573.0,20.0,25.0,0.0,25.0,5594.0,21.0,28.0,0.0,28.0,5619.0,25.0,40.0,0.0,40.0,5638.0,19.0,25.0,0.0,25.0,5663.0,25.0,40.0,0.0,40.0,5680.0,17.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000302-01-2021,2021,0.0,3481.0,26.0,43.0,0.0,43.0,3490.0,9.0,25.0,0.0,25.0,3530.0,40.0,85.0,0.0,85.0,3562.0,32.0,61.0,0.0,61.0,3601.0,39.0,82.0,0.0,82.0,3632.0,31.0,58.0,0.0,58.0,3656.0,24.0,37.0,0.0,37.0,3662.0,6.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000303-01-2021,2021,76.0,4405.0,177.0,496.0,0.0,496.0,4536.0,131.0,358.0,0.0,358.0,4575.0,39.0,82.0,0.0,82.0,4611.0,36.0,73.0,0.0,73.0,4644.0,33.0,64.0,0.0,64.0,4695.0,51.0,118.0,0.0,118.0,4744.0,49.0,112.0,0.0,112.0,4781.0,37.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000304-01-2021,2021,166.0,6152.0,54.0,127.0,0.0,127.0,6205.0,53.0,124.0,0.0,124.0,6258.0,53.0,124.0,0.0,124.0,6291.0,33.0,64.0,0.0,64.0,6327.0,36.0,73.0,0.0,73.0,6379.0,52.0,121.0,0.0,121.0,6435.0,56.0,133.0,0.0,133.0,6502.0,67.0,166.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000305-01-2021,2021,52.0,2921.0,43.0,94.0,0.0,94.0,2938.0,17.0,25.0,0.0,25.0,2954.0,16.0,25.0,0.0,25.0,2966.0,12.0,25.0,0.0,25.0,2981.0,15.0,25.0,0.0,25.0,2999.0,18.0,25.0,0.0,25.0,3024.0,25.0,40.0,0.0,40.0,3053.0,29.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000306-01-2021,2021,0.0,2165.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000307-01-2021,2021,25.0,1500.0,6.0,25.0,0.0,25.0,1503.0,3.0,25.0,0.0,25.0,1509.0,6.0,25.0,0.0,25.0,1509.0,0.0,0.0,0.0,0.0,1515.0,6.0,25.0,0.0,25.0,1528.0,13.0,25.0,0.0,25.0,1551.0,23.0,34.0,0.0,34.0,1561.0,10.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000308-01-2021,2021,0.0,1627.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000309-01-2021,2021,137.0,2396.0,37.0,76.0,0.0,76.0,2430.0,34.0,67.0,0.0,67.0,2466.0,36.0,73.0,0.0,73.0,2499.0,33.0,64.0,0.0,64.0,2531.0,32.0,61.0,0.0,61.0,2569.0,38.0,79.0,0.0,79.0,2602.0,33.0,64.0,0.0,64.0,2638.0,36.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000310-01-2021,2021,473.0,2215.0,26.0,43.0,0.0,43.0,2244.0,29.0,52.0,0.0,52.0,2280.0,36.0,73.0,0.0,73.0,2311.0,31.0,58.0,0.0,58.0,2341.0,30.0,55.0,0.0,55.0,2398.0,57.0,136.0,0.0,136.0,2452.0,54.0,127.0,0.0,127.0,2496.0,44.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000311-01-2021,2021,0.0,2575.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000312-01-2021,2021,0.0,0.0,0.0,0.0,0.0,0.0,6106.0,0.0,0.0,0.0,0.0,6106.0,0.0,0.0,0.0,0.0,6106.0,0.0,0.0,0.0,0.0,6106.0,0.0,0.0,0.0,0.0,6106.0,0.0,0.0,0.0,0.0,6106.0,0.0,0.0,0.0,0.0,6106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000313-01-2021,2021,155.0,10125.0,0.0,0.0,0.0,0.0,10155.0,30.0,55.0,0.0,55.0,10174.0,19.0,25.0,0.0,25.0,10212.0,38.0,79.0,0.0,79.0,10236.0,24.0,37.0,0.0,37.0,10255.0,19.0,25.0,0.0,25.0,10298.0,43.0,94.0,0.0,94.0,10330.0,32.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000314-01-2021,2021,100.0,571.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000315-01-2021,2021,200.0,1289.0,12.0,25.0,0.0,25.0,1304.0,15.0,25.0,0.0,25.0,1324.0,20.0,25.0,0.0,25.0,1343.0,19.0,25.0,0.0,25.0,1368.0,25.0,40.0,0.0,40.0,1401.0,33.0,64.0,0.0,64.0,1449.0,48.0,109.0,0.0,109.0,1491.0,42.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000316-01-2021,2021,165.0,8180.0,55.0,130.0,0.0,130.0,8241.0,61.0,148.0,0.0,148.0,8281.0,40.0,85.0,0.0,85.0,8261.0,-20.0,0.0,0.0,0.0,8265.0,4.0,25.0,0.0,25.0,8275.0,10.0,25.0,0.0,25.0,8325.0,50.0,115.0,0.0,115.0,8325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000317-01-2021,2021,28.0,6733.0,16.0,25.0,0.0,25.0,6756.0,23.0,34.0,0.0,34.0,6777.0,21.0,28.0,0.0,28.0,6799.0,22.0,31.0,0.0,31.0,6820.0,21.0,28.0,0.0,28.0,6838.0,18.0,25.0,0.0,25.0,6859.0,21.0,28.0,0.0,28.0,6880.0,21.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000318-01-2021,2021,25.0,1782.0,10.0,25.0,0.0,25.0,1793.0,11.0,25.0,0.0,25.0,1805.0,12.0,25.0,0.0,25.0,1814.0,9.0,25.0,0.0,25.0,1822.0,8.0,25.0,0.0,25.0,1831.0,9.0,25.0,0.0,25.0,1846.0,15.0,25.0,0.0,25.0,1860.0,14.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000319-01-2021,2021,0.0,8583.0,0.0,0.0,0.0,0.0,8583.0,0.0,0.0,0.0,0.0,8583.0,0.0,0.0,0.0,0.0,8583.0,0.0,0.0,0.0,0.0,8583.0,0.0,0.0,0.0,0.0,8583.0,0.0,0.0,0.0,0.0,8583.0,0.0,0.0,0.0,0.0,8583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000320-01-2021,2021,253.0,2622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,0.0,0.0,0.0,0.0,2622.0,0.0,0.0,0.0,0.0,2622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000321-01-2021,2021,0.0,252.0,23.0,34.0,0.0,34.0,279.0,27.0,46.0,0.0,46.0,315.0,36.0,73.0,0.0,73.0,353.0,38.0,79.0,0.0,79.0,389.0,36.0,73.0,0.0,73.0,421.0,32.0,61.0,0.0,61.0,468.0,47.0,106.0,0.0,106.0,507.0,39.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000322-01-2021,2021,25.0,403.0,13.0,25.0,0.0,25.0,416.0,13.0,25.0,0.0,25.0,431.0,15.0,25.0,0.0,25.0,442.0,11.0,25.0,0.0,25.0,450.0,8.0,25.0,0.0,25.0,458.0,8.0,25.0,0.0,25.0,470.0,12.0,25.0,0.0,25.0,480.0,10.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
